pair_row_id	gene_id_1	gene_id_2	embedding_cosine_sim	z_score_cosine_sim	original_label
87014	ENSG00000076984	ENSMUSG00000024948	0.5230669975280762	-0.8975344135179659	0
82448	ENSG00000107968	ENSMUSG00000022263	0.33042120933532715	-0.783151755554547	0
81329	ENSG00000177453	ENSMUSG00000009828	0.42356181144714355	-0.7559148239203358	0
84312	ENSG00000082146	ENSMUSG00000022263	0.3468661308288574	-0.8277254721501767	0
85860	ENSG00000160469	ENSMUSG00000003068	0.2788937985897064	-0.8654357546210442	0
347	ENSG00000178607	ENSMUSG00000017405	0.768896758556366	0.98217383789447	1
89352	ENSG00000064393	ENSMUSG00000024941	0.8266664743423462	-0.9933445651137902	0
81123	ENSG00000059758	ENSMUSG00000017405	0.5775882005691528	-0.7512632632550752	0
9163	ENSG00000075413	ENSMUSG00000020272	0.6616359949111938	0.759706704198983	1
7885	ENSG00000152953	ENSMUSG00000032936	0.35197263956069946	0.7875691830493362	1
310	ENSG00000166484	ENSMUSG00000057672	0.8113860487937927	0.9832583255783772	1
5438	ENSG00000188322	ENSMUSG00000022812	0.6367698311805725	0.8439447472752166	1
81304	ENSG00000138756	ENSMUSG00000069631	0.5136207342147827	-0.7554116747679969	0
9783	ENSG00000105221	ENSMUSG00000029635	0.5527196526527405	0.746140564793749	1
80224	ENSG00000163545	ENSMUSG00000002007	0.7696564793586731	-0.7312343836341456	0
5581	ENSG00000065243	ENSMUSG00000001630	0.726151704788208	0.8405895673875121	1
83108	ENSG00000137193	ENSMUSG00000078816	0.4299657344818115	-0.7985245941148672	0
82926	ENSG00000035664	ENSMUSG00000061288	0.5163637399673462	-0.7941144092134799	0
81190	ENSG00000141639	ENSMUSG00000032316	0.6489144563674927	-0.752948935964563	0
2350	ENSG00000146216	ENSMUSG00000053693	0.3753504753112793	0.920592554580074	1
82975	ENSG00000115825	ENSMUSG00000095930	0.47147855162620544	-0.7951976325561672	0
7655	ENSG00000105287	ENSMUSG00000058444	0.5053783059120178	0.7925761362269732	1
88611	ENSG00000160396	ENSMUSG00000003068	0.04862632602453232	-0.9498314322200118	0
81560	ENSG00000085511	ENSMUSG00000031833	0.6136215925216675	-0.7612613403287429	0
1827	ENSG00000069956	ENSMUSG00000021483	0.5992464423179626	0.9345364701905924	1
3101	ENSG00000065883	ENSMUSG00000024235	0.8095390796661377	0.8994427165442265	1
9940	ENSG00000115694	ENSMUSG00000024617	0.623783528804779	0.7430185646121572	1
1257	ENSG00000141551	ENSMUSG00000037738	0.7416192293167114	0.9516300618801288	1
83179	ENSG00000148660	ENSMUSG00000032113	0.2965736389160156	-0.800167323876493	0
80527	ENSG00000107968	ENSMUSG00000031012	0.6965543627738953	-0.737917361464496	0
2708	ENSG00000198873	ENSMUSG00000085272	0.46195241808891296	0.9094934514984198	1
84948	ENSG00000135341	ENSMUSG00000026274	0.3793046474456787	-0.8429958858824617	0
83767	ENSG00000100490	ENSMUSG00000021559	0.4635029435157776	-0.8138504612239468	0
1155	ENSG00000114739	ENSMUSG00000007613	0.6444500088691711	0.9546178231753064	1
6345	ENSG00000162526	ENSMUSG00000026201	0.7281254529953003	0.8229407249668764	1
7786	ENSG00000198752	ENSMUSG00000026490	0.38692688941955566	0.7895325249837553	1
3994	ENSG00000132356	ENSMUSG00000024290	0.6143956780433655	0.8779621264133631	1
80775	ENSG00000075413	ENSMUSG00000020366	0.5220634937286377	-0.7436907406091617	0
81666	ENSG00000125388	ENSMUSG00000016526	0.4651573598384857	-0.7636187751261376	0
88688	ENSG00000172939	ENSMUSG00000037593	0.28386402130126953	-0.953506963991344	0
84049	ENSG00000130669	ENSMUSG00000020990	0.3148285448551178	-0.8208992616954456	0
88321	ENSG00000127564	ENSMUSG00000022836	0.6442912817001343	-0.9403073286840252	0
89364	ENSG00000132356	ENSMUSG00000024858	0.4455656409263611	-0.9945628750163432	0
3393	ENSG00000067606	ENSMUSG00000015599	0.4317600727081299	0.8927113436061335	1
1886	ENSG00000123374	ENSMUSG00000024235	0.563233494758606	0.9327923174804476	1
949	ENSG00000059758	ENSMUSG00000027797	0.017461195588111877	0.9609040199830332	1
1418	ENSG00000059758	ENSMUSG00000053046	0.4121065139770508	0.9463808216535606	1
83560	ENSG00000266173	ENSMUSG00000061393	0.4187300205230713	-0.8089578842902299	0
6080	ENSG00000163558	ENSMUSG00000002007	0.5225468873977661	0.8289024660840549	1
2483	ENSG00000163558	ENSMUSG00000067336	0.4949030876159668	0.916644786660326	1
4956	ENSG00000082146	ENSMUSG00000032501	0.4587307870388031	0.8553980825816212	1
4163	ENSG00000166501	ENSMUSG00000020366	0.41857537627220154	0.8736382493189865	1
85651	ENSG00000177453	ENSMUSG00000026785	0.5051272511482239	-0.8598047222060825	0
6418	ENSG00000168067	ENSMUSG00000053046	0.538559079170227	0.8212958657956863	1
87597	ENSG00000106799	ENSMUSG00000026620	0.2461930811405182	-0.9156662152851563	0
80082	ENSG00000008086	ENSMUSG00000004864	0.4133080244064331	-0.7280035955710281	0
4787	ENSG00000123374	ENSMUSG00000035027	0.54252690076828	0.8593477630737839	1
81398	ENSG00000117020	ENSMUSG00000029635	0.5820705890655518	-0.7574055969602181	0
7388	ENSG00000065675	ENSMUSG00000052155	0.15807008743286133	0.79841329999286	1
87770	ENSG00000140474	ENSMUSG00000028518	0.5707654356956482	-0.9214236476617592	0
79429	ENSG00000160145	ENSMUSG00000031155	0.5428195595741272	-0.7140388406180924	0
86523	ENSG00000070808	ENSMUSG00000038145	0.23384658992290497	-0.8836694726901704	0
86810	ENSG00000160396	ENSMUSG00000035828	0.40674689412117004	-0.8922340099391882	0
83237	ENSG00000177189	ENSMUSG00000020827	0.011421844363212585	-0.8015599258951985	0
86966	ENSG00000105287	ENSMUSG00000053137	0.44085797667503357	-0.8961181301929417	0
2977	ENSG00000132964	ENSMUSG00000058444	0.8877930641174316	0.9030280964905932	1
9324	ENSG00000067606	ENSMUSG00000061751	0.7650361657142639	0.7563821540889311	1
81503	ENSG00000117020	ENSMUSG00000028284	0.4248250126838684	-0.7597464403846395	0
85195	ENSG00000071242	ENSMUSG00000025758	0.24314537644386292	-0.8488423946690361	0
81248	ENSG00000126583	ENSMUSG00000030409	0.5677154064178467	-0.7541950395968048	0
2320	ENSG00000149554	ENSMUSG00000020385	0.6405722498893738	0.9214450064903996	1
7510	ENSG00000157404	ENSMUSG00000029471	0.7074536681175232	0.7956389131310414	1
8888	ENSG00000176444	ENSMUSG00000020385	0.5774506330490112	0.7653824535451346	1
2774	ENSG00000137843	ENSMUSG00000026620	0.6080909371376038	0.9078827129164816	1
3944	ENSG00000127564	ENSMUSG00000026620	0.5321597456932068	0.8791057549993869	1
84957	ENSG00000081320	ENSMUSG00000028078	0.5496668815612793	-0.8432043439344614	0
81648	ENSG00000034152	ENSMUSG00000005034	0.6489849090576172	-0.7631616016766146	0
82835	ENSG00000112062	ENSMUSG00000015599	0.5655245780944824	-0.7916447594791433	0
4640	ENSG00000169302	ENSMUSG00000004864	0.3512115180492401	0.8627295840008193	1
80799	ENSG00000104205	ENSMUSG00000034290	0.5012161731719971	-0.7441417298984602	0
8221	ENSG00000142186	ENSMUSG00000032715	0.5047339797019958	0.7799307767419958	1
6867	ENSG00000104375	ENSMUSG00000000441	0.6736643314361572	0.8109089987927284	1
5182	ENSG00000180370	ENSMUSG00000022836	0.6233318448066711	0.8499186233610997	1
81209	ENSG00000159792	ENSMUSG00000019235	0.4443269670009613	-0.7533275072303994	0
88003	ENSG00000198752	ENSMUSG00000032380	0.27649205923080444	-0.928275308401594	0
9435	ENSG00000116141	ENSMUSG00000019235	0.5942689776420593	0.7539443033879202	1
6458	ENSG00000160584	ENSMUSG00000016179	-0.005694165825843811	0.8202031615604723	1
4639	ENSG00000163349	ENSMUSG00000002688	0.6954535245895386	0.8627342250671222	1
88070	ENSG00000172939	ENSMUSG00000039913	-0.023368723690509796	-0.9305135180852684	0
8084	ENSG00000163932	ENSMUSG00000008730	0.5336371660232544	0.7828664787225762	1
7557	ENSG00000004660	ENSMUSG00000019235	0.5977317094802856	0.7944714714743014	1
82406	ENSG00000115694	ENSMUSG00000008730	0.7395080924034119	-0.7823196140102703	0
80499	ENSG00000154358	ENSMUSG00000031833	0.2817949652671814	-0.7372390584789464	0
88649	ENSG00000166484	ENSMUSG00000033352	0.5854863524436951	-0.9516619269059164	0
87049	ENSG00000006837	ENSMUSG00000021559	0.6452195644378662	-0.89870591146062	0
83024	ENSG00000167258	ENSMUSG00000021363	0.7286717295646667	-0.7963753981781878	0
86364	ENSG00000102096	ENSMUSG00000034290	0.5354591608047485	-0.8795956052411735	0
4612	ENSG00000133275	ENSMUSG00000059981	0.36161601543426514	0.863614361240152	1
811	ENSG00000175634	ENSMUSG00000020516	0.41515105962753296	0.9654109173336612	1
82860	ENSG00000185386	ENSMUSG00000028469	0.7398379445075989	-0.792281125734607	0
1251	ENSG00000160469	ENSMUSG00000053693	0.6739975214004517	0.9517721199191554	1
87712	ENSG00000154310	ENSMUSG00000024079	0.5129503011703491	-0.9191115613236532	0
6327	ENSG00000138756	ENSMUSG00000028469	0.8650248050689697	0.8233099295909349	1
3340	ENSG00000082146	ENSMUSG00000034663	0.5791164636611938	0.8937930978839874	1
1446	ENSG00000101049	ENSMUSG00000020115	0.8060133457183838	0.9452854311527554	1
83256	ENSG00000105053	ENSMUSG00000024858	0.5677481293678284	-0.8018552630839254	0
82386	ENSG00000160584	ENSMUSG00000017405	0.6286104321479797	-0.7818964480351199	0
86591	ENSG00000177453	ENSMUSG00000028284	0.35377371311187744	-0.8857345815086932	0
4185	ENSG00000142178	ENSMUSG00000004798	0.8346380591392517	0.8731616971562538	1
79646	ENSG00000118046	ENSMUSG00000027797	0.6377550959587097	-0.7187906172620354	0
1994	ENSG00000142178	ENSMUSG00000026393	0.4770880341529846	0.9297196427903752	1
84275	ENSG00000141503	ENSMUSG00000024830	0.5076603293418884	-0.8267302624059557	0
87710	ENSG00000172939	ENSMUSG00000029283	0.4146670699119568	-0.9190761928959646	0
80783	ENSG00000114738	ENSMUSG00000073563	0.6092658042907715	-0.7437979153250018	0
86147	ENSG00000154310	ENSMUSG00000020715	0.5517989993095398	-0.874024194099856	0
87234	ENSG00000160145	ENSMUSG00000074886	0.6384316086769104	-0.9043293932269516	0
88902	ENSG00000164076	ENSMUSG00000035027	0.484102725982666	-0.9641366172607648	0
5475	ENSG00000170390	ENSMUSG00000016179	0.5866219997406006	0.8430978370824508	1
402	ENSG00000059758	ENSMUSG00000024558	0.499634325504303	0.9799352863887114	1
82297	ENSG00000154310	ENSMUSG00000004056	0.7201191186904907	-0.7794100061262275	0
6033	ENSG00000180370	ENSMUSG00000004798	0.5266239643096924	0.8299201459938758	1
82203	ENSG00000007047	ENSMUSG00000009772	0.29074645042419434	-0.7769838038576764	0
1613	ENSG00000142875	ENSMUSG00000028078	0.3094004690647125	0.940601627269207	1
86426	ENSG00000117020	ENSMUSG00000028756	0.4979099929332733	-0.8810972563010087	0
86812	ENSG00000137193	ENSMUSG00000031155	0.3354778587818146	-0.8923115292447958	0
7459	ENSG00000070770	ENSMUSG00000028469	0.4858531355857849	0.7968563785254814	1
9855	ENSG00000081320	ENSMUSG00000017405	0.5205544233322144	0.7447725880603061	1
625	ENSG00000175634	ENSMUSG00000001630	0.42832139134407043	0.9717867337836902	1
8634	ENSG00000142875	ENSMUSG00000040936	0.664847731590271	0.7707949859974242	1
18	ENSG00000164076	ENSMUSG00000027797	0.2542495131492615	0.9976452302583068	1
89088	ENSG00000115977	ENSMUSG00000070837	0.3997792899608612	-0.9735449764727953	0
80991	ENSG00000105810	ENSMUSG00000023809	0.6881306171417236	-0.7483954188337071	0
9083	ENSG00000141503	ENSMUSG00000024948	0.5028900504112244	0.7615623101312893	1
83364	ENSG00000126562	ENSMUSG00000005469	0.22442185878753662	-0.8042365605970256	0
6655	ENSG00000105221	ENSMUSG00000028756	0.4706674814224243	0.8157246646107069	1
88215	ENSG00000142875	ENSMUSG00000024941	0.345800518989563	-0.9362473642787508	0
86342	ENSG00000126583	ENSMUSG00000020190	0.5004638433456421	-0.8788864506353652	0
7888	ENSG00000178607	ENSMUSG00000038145	0.534285306930542	0.7875001064214892	1
7442	ENSG00000099308	ENSMUSG00000033966	0.4702709913253784	0.7970801481409229	1
5354	ENSG00000164076	ENSMUSG00000040936	0.4045059382915497	0.8458354546177037	1
82097	ENSG00000102225	ENSMUSG00000070837	0.46356654167175293	-0.774494616259595	0
79581	ENSG00000198055	ENSMUSG00000063410	0.38688603043556213	-0.7173281422729305	0
86722	ENSG00000127564	ENSMUSG00000007591	0.617785632610321	-0.889671825487498	0
1625	ENSG00000166501	ENSMUSG00000021363	0.19347095489501953	0.9401622667319698	1
1408	ENSG00000169302	ENSMUSG00000004865	0.4516257643699646	0.9466472687399442	1
83425	ENSG00000114738	ENSMUSG00000037593	0.7086367607116699	-0.8057021014401955	0
4758	ENSG00000004660	ENSMUSG00000015599	0.08252306282520294	0.8599997086295467	1
82479	ENSG00000185189	ENSMUSG00000031112	0.33397433161735535	-0.7836996370172237	0
85908	ENSG00000136807	ENSMUSG00000026027	0.5247626304626465	-0.8670829194493535	0
84519	ENSG00000132964	ENSMUSG00000016179	0.41451555490493774	-0.8327194739789701	0
9614	ENSG00000141503	ENSMUSG00000051590	0.24183650314807892	0.7502885686331517	1
3270	ENSG00000102572	ENSMUSG00000028030	0.6459710597991943	0.8955477984302717	1
79933	ENSG00000125388	ENSMUSG00000020190	0.3664129972457886	-0.7249305304660535	0
9404	ENSG00000105221	ENSMUSG00000025915	0.5545859336853027	0.75459478536837	1
6274	ENSG00000163491	ENSMUSG00000031027	0.5024346709251404	0.8247132443175308	1
87292	ENSG00000065243	ENSMUSG00000000532	0.1830408126115799	-0.9061468661282096	0
80898	ENSG00000132155	ENSMUSG00000026667	0.32103830575942993	-0.7463020002006027	0
8206	ENSG00000163932	ENSMUSG00000021279	0.7396695017814636	0.7805168889528349	1
